d,unixTs,thermoCap
2024-08-30,1724976000,66725933166.00
2024-08-31,1725062400,66752170057.38
2024-09-01,1725148800,66779315993.97
2024-09-02,1725235200,66805204184.72
2024-09-03,1725321600,66779315993.97
2024-09-04,1725408000,66704204173.72
2024-09-05,1725494400,66800204184.45
2024-09-06,1725580800,66862315993.97
2024-09-07,1725667200,66770316993.90
2024-09-08,1725753600,66765315993.00
2024-09-09,1725840000,66760204184.00
2024-09-10,1725926400,66780104184.00
2024-09-11,1726012800,66760104184.05
2024-09-12,1726099200,66804204189.00
2024-09-13,1726185600,66617132598.11
2024-09-14,1726272000,66687122799.99
2024-09-15,1726358400,66752171157.38
2024-09-16,1726444800,66779315993.97
2024-09-17,1726531200,66750170057.00
2024-09-18,1726617600,66637122799.00
2024-09-19,1726704000,66700842076.00
2024-09-20,1726790400,66620842076.00
2024-09-21,1726876800,66595496322.00
2024-09-22,1726963200,66505496322.05
2024-09-23,1727049600,66532256012.05
2024-09-24,1727136000,66561247048.61
2024-09-25,1727222400,66589969804.14
2024-09-26,1727308800,66618704169.52
2024-09-27,1727395200,66644737482.86
2024-09-28,1727481600,66672802668.89
2024-09-29,1727568000,66699316599.61
2024-09-30,1727654400,66731146409.55
2024-10-01,1727740800,66758628226.89
2024-10-02,1727827200,66789534992.80
2024-10-03,1727913600,66819233479.64
2024-10-04,1728000000,66849251001.33
2024-10-05,1728086400,66881727633.49
2024-10-06,1728172800,66911018732.49
2024-10-07,1728259200,66940564772.90
2024-10-08,1728345600,66971254315.28
2024-10-09,1728432000,67003861794.28
2024-10-10,1728518400,67028464838.31
2024-10-11,1728604800,67057785268.22
2024-10-12,1728691200,67084687271.75
2024-10-13,1728777600,67112795963.59
2024-10-14,1728864000,67139870447.40
2024-10-15,1728950400,67167958235.84
2024-10-16,1729036800,67200122185.68
2024-10-17,1729123200,67229833111.99
2024-10-18,1729209600,67262850555.43
2024-10-19,1729296000,67291775110.15
2024-10-20,1729382400,67328696500.96
2024-10-21,1729468800,67365689125.65
2024-10-22,1729555200,67402217066.99
2024-10-23,1729641600,67431257971.93
2024-10-24,1729728000,67462748632.68
2024-10-25,1729814400,67493734403.81
2024-10-26,1729900800,67526141507.00
2024-10-27,1729987200,67556704234.88
2024-10-28,1730073600,67590657452.07
2024-10-29,1730160000,67626653713.48
2024-10-30,1730246400,67661727293.67
2024-10-31,1730332800,67699885737.11
2024-11-01,1730419200,67735213894.58
2024-11-02,1730505600,67768552632.11
2024-11-03,1730592000,67799190838.17
2024-11-04,1730678400,67827496863.80
2024-11-05,1730764800,67859822960.77
2024-11-06,1730851200,67889761855.77
2024-11-07,1730937600,67925105426.40
2024-11-08,1731024000,67961840109.18
2024-11-09,1731110400,67995607275.27
2024-11-10,1731196800,68028783211.99
2024-11-11,1731283200,68065353624.33
2024-11-12,1731369600,68100646631.55
2024-11-13,1731456000,68140789616.49
2024-11-14,1731542400,68179186828.58
2024-11-15,1731628800,68214847326.17
2024-11-16,1731715200,68256541615.98
2024-11-17,1731801600,68301228389.73
2024-11-18,1731888000,68343591639.98
2024-11-19,1731974400,68387934645.29
2024-11-20,1732060800,68438191820.07
2024-11-21,1732147200,68481033833.57
2024-11-22,1732233600,68524682732.91
2024-11-23,1732320000,68557985861.63
2024-11-24,1732406400,68600385688.22
2024-11-25,1732492800,68641132053.85
2024-11-26,1732579200,68692322781.19
2024-11-27,1732665600,68732820007.19
2024-11-28,1732752000,68771925740.03
2024-11-29,1732838400,68814270537.03
2024-11-30,1732924800,68850870919.87
2024-12-01,1733011200,68900452726.25
2024-12-02,1733097600,68948260907.53
2024-12-03,1733184000,68986446632.59
2024-12-04,1733270400,69033295581.65
2024-12-05,1733356800,69077526341.78
2024-12-06,1733443200,69126549007.72
2024-12-07,1733529600,69168514216.50
2024-12-08,1733616000,69212734565.41
2024-12-09,1733702400,69258256780.69
2024-12-10,1733788800,69309749148.85
2024-12-11,1733875200,69356366590.63
2024-12-12,1733961600,69400129306.47
2024-12-13,1734048000,69446755172.00
2024-12-14,1734134400,69500105436.75
2024-12-15,1734220800,69550574996.22
2024-12-16,1734307200,69594450528.41
2024-12-17,1734393600,69643138125.69
2024-12-18,1734480000,69688510666.16
2024-12-19,1734566400,69735449722.04
2024-12-20,1734652800,69780912921.17
2024-12-21,1734739200,69826415614.01
2024-12-22,1734825600,69870681058.04
2024-12-23,1734912000,69917325109.35
2024-12-24,1734998400,69958420888.88
2024-12-25,1735084800,69997944980.88
2024-12-26,1735171200,70044394529.54
2024-12-27,1735257600,70084044252.23
2024-12-28,1735344000,70131260571.48
2024-12-29,1735430400,70173577932.32
2024-12-30,1735516800,70220371374.70
2024-12-31,1735603200,70266794046.58
2025-01-01,1735689600,70304566045.27
2025-01-02,1735776000,70345693840.58
2025-01-03,1735862400,70395928154.92
2025-01-04,1735948800,70439087130.51
2025-01-05,1736035200,70484718555.23
2025-01-06,1736121600,70532519653.42
2025-01-07,1736208000,70574035803.86
2025-01-08,1736294400,70616087470.70
2025-01-09,1736380800,70653459084.92
2025-01-10,1736467200,70697894092.33
2025-01-11,1736553600,70739637047.55
2025-01-12,1736640000,70780334741.49
2025-01-13,1736726400,70831163025.71
2025-01-14,1736812800,70868415050.12
2025-01-15,1736899200,70914516149.03
2025-01-16,1736985600,70957068766.47
2025-01-17,1737072000,70996893795.78
2025-01-18,1737158400,71045063596.62
2025-01-19,1737244800,71045063596.62
2025-01-20,1737331200,71094180049.81
2025-01-21,1737417600,71143764142.87
2025-01-22,1737504000,71186925657.37
2025-01-23,1737590400,71236116163.09
2025-01-24,1737676800,71279940993.97
2025-01-25,1737763200,71325880586.63
2025-01-26,1737849600,71367766370.19
2025-01-27,1737936000,71412666950.03
2025-01-28,1738022400,71461781441.84
2025-01-29,1738108800,71509143331.72
2025-01-30,1738195200,71558763592.60
2025-01-31,1738281600,71606349905.13
2025-02-01,1738368000,71647079517.79
2025-02-02,1738454400,71705766697.95
2025-02-03,1738540800,71758824256.64
2025-02-04,1738627200,71804952814.17
2025-02-05,1738713600,71845688660.39
2025-02-06,1738800000,71889656747.92
2025-02-07,1738886400,71933834263.58
2025-02-08,1738972800,71986459247.17
2025-02-09,1739059200,72034592512.26
2025-02-10,1739145600,72077747236.98
2025-02-11,1739232000,72119937854.07
2025-02-12,1739318400,72157652534.38
2025-02-13,1739404800,72197629461.07
2025-02-14,1739491200,72245247555.16
2025-02-15,1739577600,72291332326.25
2025-02-16,1739664000,72340114579.13
2025-02-17,1739750400,72386004913.69
2025-02-18,1739836800,72427141844.57
2025-02-19,1739923200,72468877882.79
2025-02-20,1740009600,72506644418.38
2025-02-21,1740096000,72546251444.47
2025-02-22,1740182400,72585684752.66
2025-02-23,1740268800,72627580852.54
2025-02-24,1740355200,72666304854.51
2025-02-25,1740441600,72705012767.20
2025-02-26,1740528000,72746129325.36
2025-02-27,1740614400,72789104749.70
2025-02-28,1740700800,72829049159.29
2025-03-01,1740787200,72869111365.10
2025-03-02,1740873600,72907399568.73
2025-03-03,1740960000,72941927175.64
2025-03-04,1741046400,72984699234.86
2025-03-05,1741132800,73023305282.36
2025-03-06,1741219200,73060438217.27
2025-03-07,1741305600,73108546116.21
2025-03-08,1741392000,73147658795.46
2025-03-09,1741478400,73184565939.18
2025-03-10,1741564800,73226671648.96
2025-03-11,1741651200,73265595825.93
2025-03-12,1741737600,73300536487.18
2025-03-13,1741824000,73339973102.77
2025-03-14,1741910400,73380965614.27
2025-03-15,1741996800,73417778923.30
2025-03-16,1742083200,73452545968.36
2025-03-17,1742169600,73490478753.08
2025-03-18,1742256000,73527021648.27
2025-03-19,1742342400,73563677687.86
2025-03-20,1742428800,73603496179.36
2025-03-21,1742515200,73641387075.61
2025-03-22,1742601600,73679522317.70
2025-03-23,1742688000,73718993965.45
2025-03-24,1742774400,73760259719.48
2025-03-25,1742860800,73802202939.20
2025-03-26,1742947200,73842871795.20
2025-03-27,1743033600,73884331452.61
2025-03-28,1743120000,73924647882.77
2025-03-29,1743206400,73965702232.08
2025-03-30,1743292800,73968604771.61
2025-03-31,1743379200,74000208047.83
2025-04-01,1743465600,74038341649.24
2025-04-02,1743552000,74073705669.02
2025-04-03,1743638400,74119553503.93
2025-04-04,1743724800,74158889427.93
2025-04-05,1743811200,74205719529.77
2025-04-06,1743897600,74248506773.74
2025-04-07,1743984000,74285678921.37
2025-04-08,1744070400,74320878338.09
2025-04-09,1744156800,74358601519.81
2025-04-10,1744243200,74390468952.47
2025-04-11,1744329600,74427101667.66
2025-04-12,1744416000,74464916286.00
2025-04-13,1744502400,74502663498.22
2025-04-14,1744588800,74548138565.60
2025-04-15,1744675200,74587534250.04
2025-04-16,1744761600,74625862591.38
2025-04-17,1744848000,74664703465.29
2025-04-18,1744934400,74705105682.51
2025-04-19,1745020800,74741083497.01
2025-04-20,1745107200,74778030625.76
2025-04-21,1745193600,74810640704.32
2025-04-22,1745280000,74844968773.20
2025-04-23,1745366400,74888186255.67
2025-04-24,1745452800,74921481088.48
2025-04-25,1745539200,74962470544.29
2025-04-26,1745625600,75004840618.76
2025-04-27,1745712000,75044117769.60
2025-04-28,1745798400,75083868576.29
2025-04-29,1745884800,75125413169.13
2025-04-30,1745971200,75168697606.38
2025-05-01,1746057600,75207700063.69
2025-05-02,1746144000,75248056259.94
2025-05-03,1746230400,75296224238.66
2025-05-04,1746316800,75345597067.04
2025-05-05,1746403200,75387159275.35
2025-05-06,1746489600,75438793823.38
2025-05-07,1746576000,75479515291.51
2025-05-08,1746662400,75525168716.23
2025-05-09,1746748800,75574601047.14
2025-05-10,1746835200,75619685416.23
2025-05-11,1746921600,75668148865.76
2025-05-12,1747008000,75716658375.76
2025-05-13,1747094400,75763639714.01
2025-05-14,1747180800,75805544391.17
2025-05-15,1747267200,75852198543.42
2025-05-16,1747353600,75899107490.45
2025-05-17,1747440000,75943248216.76
2025-05-18,1747526400,75989364451.26
2025-05-19,1747612800,76041984998.20
2025-05-20,1747699200,76087898729.98
2025-05-21,1747785600,76136724079.11
2025-05-22,1747872000,76184972285.86
2025-05-23,1747958400,76236908509.70
2025-05-24,1748044800,76290275439.33
2025-05-25,1748131200,76338059175.46
2025-05-26,1748217600,76388822114.05
2025-05-27,1748304000,76441185513.83
2025-05-28,1748390400,76489384621.96
2025-05-29,1748476800,76544885712.62
2025-05-30,1748563200,76598299965.68
2025-05-31,1748649600,76649355335.99
2025-06-01,1748736000,76701687357.12
2025-06-02,1748822400,76745102077.46
2025-06-03,1748908800,76788633067.84
2025-06-04,1748995200,76836182262.56
2025-06-05,1749081600,76877638006.90
2025-06-06,1749168000,76921255802.74
2025-06-07,1749254400,76964541460.80
2025-06-08,1749340800,77011501723.11
2025-06-09,1749427200,77062031306.52
2025-06-10,1749513600,77108679241.99
2025-06-11,1749600000,77166479027.96
2025-06-12,1749686400,77214738577.49
2025-06-13,1749772800,77264546739.62
2025-06-14,1749859200,77312050437.00
2025-06-15,1749945600,77361658769.19
2025-06-16,1750032000,77406440106.75
2025-06-17,1750118400,77455158194.19
2025-06-18,1750204800,77494193167.19
2025-06-19,1750291200,77539996662.91
2025-06-20,1750377600,77581541827.91
2025-06-21,1750464000,77630994502.85
2025-06-22,1750550400,77676537694.69
2025-06-23,1750636800,77710384329.13
2025-06-24,1750723200,77744333951.66
2025-06-25,1750809600,77782832712.44
2025-06-26,1750896000,77830599970.85
2025-06-27,1750982400,77883338816.01
2025-06-28,1751068800,77921799074.45
2025-06-29,1751155200,77970393698.14
2025-06-30,1751241600,78027242287.23
