d,unixTs,age_0d_1d,age_1d_1w,age_1w_1m,age_1m_3m,age_3m_6m,age_6m_1y,age_1y_2y,age_2y_3y,age_3y_4y,age_4y_5y,age_5y_7y,age_7y_10y,age_10y
2024-11-23,1732320000,257222.17444071,929957.09220873,1009102.37665203,1444401.44109016,1305897.19331439,2314999.56996642,1741196.25775252,1662050.97330922,2117136.35885818,850811.80776544,1622478.33108757,1226751.90887109,3324101.94661845
2024-11-24,1732406400,138507.17902423,1068483.95247261,989336.99303020,1444432.00982409,1325711.57066047,2315048.56369066,1741233.10773315,1642299.40843013,2117181.16508462,850829.81400597,1622512.66856952,1226777.87135745,3324172.29658147
2024-11-25,1732492800,296809.01978358,930001.59532188,1009150.66726417,1365321.49100446,1385108.75899004,2295323.08632634,1721492.31474476,1642343.24280247,2117237.67445620,850852.52337959,1622555.97481690,1226810.61510546,3324261.02157609
2024-11-26,1732579200,296815.53540568,949809.71329817,1009172.82037931,1345563.76050574,1365351.46286612,2295373.47380392,1721530.10535294,1642379.29591142,2117284.15256051,850871.20149628,1602803.89119067,1226837.54634347,3324333.99654361
2024-11-27,1732665600,217669.29783837,1009194.01725060,1068558.37120652,1345592.02300081,1365380.14098611,2315209.80428080,1721566.26472162,1642413.79278039,2117328.62442774,850889.07336816,1583049.43882448,1226863.31508897,3324403.82153140
2024-11-28,1732752000,197885.61735230,771753.90767398,1306045.07452520,1365410.75973089,1365410.75973089,2315261.72302195,1721604.87096504,1642450.62402412,2117376.10566965,850908.15461491,1583084.93881843,1226890.82758428,3324478.37151870
2024-11-29,1732838400,237467.27831888,633246.07551702,1385225.79019348,1385225.79019348,1365436.85033357,2295517.02374920,1741426.70767180,1642482.00837227,2097627.62515013,850924.41397600,1583115.18879255,1226914.27131423,3324541.89646435
2024-11-30,1732924800,118736.71406391,672841.37969551,1464419.47345493,1405051.11642297,1345682.75939102,2295576.47190232,1741471.80627073,1642524.54455080,2097681.94846247,870735.90313536,1563366.73517486,1226946.04532710,3324627.99378957
2024-12-01,1733011200,79159.78431253,692648.11273466,1464456.00978185,1424876.11762559,1345716.33331305,2315423.69114158,1741515.25487572,1642565.52448505,2097734.28428211,870757.62743786,1563405.74017252,1246766.60292239,3324710.94112637
2024-12-02,1733097600,237484.11536889,474968.23073777,1543646.74989776,1424904.69221332,1306162.63452887,2315470.12484664,1721759.83642442,1642598.46463480,2097776.35242516,870775.08968592,1563437.09284517,1246791.60568665,3324777.61516441
2024-12-03,1733184000,237490.00215582,455189.17079865,1622848.34806474,1405149.17942191,1266613.34483102,2355109.18804517,1721802.51562966,1642639.18157772,2097828.35237637,870796.67457132,1543685.01401280,1246822.51131803,3324860.03018141
2024-12-04,1733270400,257286.80650494,455199.73458567,1622886.01026194,1385390.49656507,1266642.73971663,2335372.55135254,1721842.47430230,1642677.30307001,2097877.03765567,870816.88355519,1543720.83902965,1246851.44690856,3324937.19175616
2024-12-05,1733356800,475002.65099574,435419.09674609,1543758.61573615,1385424.39873757,1266673.73598863,2216679.03798011,1721884.60985955,1642717.50136026,2097928.37523117,870838.19349219,1543758.61573615,1246881.95886381,3325018.55697016
2024-12-06,1733443200,415636.24425610,653142.66954530,1504207.36016493,1405246.34962777,1266700.93487573,2097973.42338793,1721921.58334670,1622960.57280953,2097973.42338793,870856.89272707,1523999.56227237,1266700.93487573,3325089.95404880
2024-12-07,1733529600,98963.22909314,969839.64511277,1484448.43639710,1425070.49894121,1266729.33239219,2078227.81095593,1721960.18622063,1622996.95712749,2098020.45677456,870876.41601963,1524033.72803435,1266729.33239219,3325164.49752950
2024-12-08,1733616000,79172.40817344,989655.10216802,1464689.55120867,1444896.44916531,1266758.53077507,2098068.81659621,1721999.87777236,1623034.36755556,2098068.81659621,870896.48990786,1524068.85733876,1266758.53077507,3325241.14328456
2024-12-09,1733702400,376078.85405030,791744.95589537,1504315.41620121,1385553.67281690,1207411.05774044,2078330.50922535,1722045.27907243,1623077.15958551,2098124.13312273,870919.45148491,1524109.04009859,1266791.92943259,3325328.81476056
2024-12-10,1733788800,296911.57686138,969911.15108051,1484557.88430691,1326205.04331417,1207440.41256962,2058586.93290558,1722087.14579601,1623116.62017555,2098175.14315376,870940.62546005,1504351.98943100,1286616.83306599,3325409.66084747
2024-12-11,1733875200,277123.68382428,1009521.99107415,1464796.61449974,1346029.32143220,1207467.47952006,2058633.07983748,1722125.74947943,1642947.55410106,2078427.62868207,890754.69800660,1484591.16334433,1286645.67489842,3325484.20589131
2024-12-12,1733961600,237540.13454184,870980.49332008,1603395.90815742,1385650.78482740,1227290.69513284,2058681.16602928,1702370.96421652,1662780.94179288,2019091.14360564,930365.52695554,1484625.84088650,1286675.72876830,3325561.88358577
2024-12-13,1734048000,217750.96658052,732435.06940722,1742007.73264419,1425279.05398161,1227323.62981750,2058736.41130677,1702416.64781137,1643030.02056213,2019145.32647395,950186.03598774,1484665.68123084,1286710.25706673,3325651.12595709
2024-12-14,1734134400,98980.19591499,831433.64568595,1682663.33055489,1504498.97790790,1207558.39016292,2058788.07503187,1702459.36973789,1643071.25218889,2019195.99666587,950209.88078394,1484702.93872490,1306538.58607792,3325734.58274379
2024-12-15,1734220800,98982.33648879,851248.09380356,1643106.78571384,1524327.98192730,1207584.50516318,2058832.59896674,1682699.72030935,1643106.78571384,2019239.66437123,950230.43029234,1464938.58003403,1306566.84165197,3325806.50602320
2024-12-16,1734307200,316750.87627420,613704.82278126,1722332.88974094,1504566.66230243,1207612.71579537,2058880.69578228,1682739.03020667,1643145.17067239,1999489.90648086,950252.62882259,1464972.80276816,1306597.36463106,3325884.20087906
2024-12-17,1734393600,277162.96647812,574123.28770468,1860951.34635310,1484801.60613279,1207638.63965467,1999532.82959216,1682775.15361716,1643180.44412029,1979735.47484372,970070.38267342,1465004.25138435,1306625.41339686,3325955.59773745
2024-12-18,1734480000,217775.85205459,593934.14196706,1900589.25429460,1504633.15964989,1187868.28393412,1999578.27795577,1682813.40224001,1643217.79277554,1979780.47322354,970092.43187953,1465037.55018542,1306655.11232754,3326031.19501555
2024-12-19,1734566400,316772.12532352,593947.73498159,1920431.00977381,1484869.33745398,1148298.95429774,1999624.04110469,1663053.65794846,1643255.40011574,1960027.52543925,970114.63380327,1465071.07962126,1306685.01695950,3326107.31589692
2024-12-20,1734652800,277182.21581098,673156.80982667,1880879.32157450,1524502.18696039,1128527.59294470,1979872.97007843,1643294.56516509,1663093.29486588,1960074.24037764,970137.75533843,1445307.26815725,1306716.16025176,3326186.58973175
2024-12-21,1734739200,118795.09693223,811766.49570359,1643332.17422922,1762127.27116145,1128553.42085621,1979918.28220388,1663131.35705126,1663131.35705126,1960119.09938184,989959.14110194,1445340.34600883,1326545.24907660,3326262.71410252
2024-12-22,1734825600,98998.33597256,831586.02216947,1583973.37556090,1841369.04908955,1128581.03008714,1979966.71945113,1663172.04433895,1663172.04433895,1960167.05225662,989983.35972556,1425576.03800481,1326577.70203226,3326344.08867790
2024-12-23,1734912000,396002.03125176,594003.04687764,1663208.53125739,1782009.14063292,1108805.68750493,1920609.85157104,1663208.53125739,1643408.42969480,1940409.95313362,990005.07812940,1425607.31250634,1326606.80469340,3326417.06251478
2024-12-24,1734998400,198005.14060159,732619.02022588,1742445.23729397,1782046.26541429,1069227.75924858,1980051.40601588,1643442.66699318,1663243.18105334,1940450.37789556,970225.18894778,1425637.01233143,1326634.44203064,3326486.36210668
2024-12-25,1735084800,99004.92964033,772238.45119455,1702884.78981362,1861292.67723815,1069253.24011553,1960297.60687847,1663282.81795749,1663282.81795749,1940496.62095041,970248.31047520,1425670.98682071,1326666.05718038,3326565.63591499
2024-12-26,1735171200,178212.55767855,594041.85892849,1762324.18148786,1900933.94857118,1089076.74136891,1960338.13446403,1663317.20499978,1663317.20499978,1920735.34386880,990069.76488082,1425700.46142838,1326693.48494030,3326634.40999957
2024-12-27,1735257600,158415.11232333,574254.78217208,1821773.79171833,1900981.34788000,1089103.89722291,1940585.12596083,1663358.67939500,1663358.67939500,1920783.23692041,990094.45202083,1405934.12186958,1326726.56570791,3326717.35878999
2024-12-28,1735344000,79209.34363598,633674.74908785,1821814.90362756,1940628.91908153,1069326.13908574,1940628.91908153,1683198.55226459,1643593.88044660,1920826.58317254,990116.79544976,1405965.84953866,1346558.84181167,3326792.43271120
2024-12-29,1735430400,138619.80755697,594084.88952986,1802057.49824056,1940677.30579753,1089155.63080474,1940677.30579753,1683240.52033459,1643634.86103260,1920874.47614653,990141.48254976,1386198.07556966,1346592.41626767,3326875.38136719
2024-12-30,1735516800,297049.89775514,316853.22427214,2000135.97821791,1920922.67214987,1069379.63191849,1920922.67214987,1683282.75394577,1623872.77439474,1920922.67214987,990166.32585045,1386232.85619063,1366429.52967362,3326958.85485752
2024-12-31,1735603200,316859.67398549,415878.32210596,1920961.77353706,1920961.77353706,1049597.67007695,1920961.77353706,1663513.28842385,1623905.82917566,1920961.77353706,990186.48120467,1366457.34406244,1366457.34406244,3327026.57684769
2025-01-01,1735689600,138629.16979833,594125.01342142,1901200.04294854,1940808.37717663,990208.35570236,1960612.54429068,1683354.20469402,1623941.70335187,1901200.04294854,990208.35570236,1366487.53086926,1366487.53086926,3327100.07515994
2025-01-02,1735776000,158437.51182735,554531.29139573,1901250.14192822,1960664.20886348,990234.44892095,1960664.20886348,1683398.56316561,1623984.49623036,1901250.14192822,1010039.13789937,1346718.85053249,1366523.53951091,3327187.74837439
2025-01-03,1735862400,158441.06163420,574348.84842398,1861682.47420187,1980513.27042753,990256.63521376,1940903.00501897,1703241.41256767,1624020.88175057,1901292.73961042,1010061.76791804,1346749.02389072,1366554.15659499,3327262.29431824
2025-01-04,1735948800,79222.39325720,653584.74437189,1683475.85671546,2178615.81457295,990279.91571498,1940948.63480136,1703281.45502976,1624059.06177256,1901337.43817276,1029891.11234358,1346780.68537237,1366586.28368667,3347146.11511662
2025-01-05,1736035200,79224.34318284,633794.74546274,1525068.60626971,2337118.12389384,990304.28978553,1960802.49377534,1703323.37843110,1624099.03524826,1901384.23638821,1029916.46137695,1307201.66251689,1426038.17729116,3347228.49947507
2025-01-06,1736121600,178258.51266750,435743.03096501,1643939.61682254,2198521.65623255,1128970.58022753,1960843.63934255,1703359.12104504,1624133.11541504,1881617.63371254,1029938.07319002,1307229.09289503,1426068.10134003,3347298.73786758
2025-01-07,1736208000,237683.04165260,277296.88192803,1782622.81239448,2119340.45473565,1188415.20826298,1921271.25335849,1703395.13184361,1624167.45129275,1881657.41308306,1029959.84716125,1287449.80895157,1426098.24991558,3347369.50327407
2025-01-08,1736294400,198073.10753640,376338.90431916,1604392.17104484,2218418.80440768,1208245.95597204,1921309.14310308,1703428.72481304,1624199.48179848,1861887.21084216,1049787.46994292,1287475.19898660,1426126.37426208,3347435.51736516
2025-01-09,1736380800,198077.85732490,376347.92891731,1465776.14420425,2258087.57350385,1267698.28687935,1921355.21605152,1723277.35872662,1624238.43006417,1861931.85885405,1049812.64382196,1287506.07261184,1445968.35847176,3347515.78879079
2025-01-10,1736467200,237698.75361119,396164.58935198,1366767.83326432,2317562.84770907,1287534.91539393,1901590.02888949,1723315.96368110,1624274.81634311,1861973.56995429,1049836.16178274,1287534.91539393,1446000.75113472,3347590.78002421
2025-01-11,1736553600,99043.30358159,554642.50005693,1287562.94656072,2377039.28595826,1287562.94656072,1901631.42876661,1723353.48231974,1624310.17873814,1842205.44661765,1069667.67868122,1287562.94656072,1446032.23229127,3347663.66105788
2025-01-12,1736640000,79236.79283343,554657.54983404,1247979.48712660,2416722.18141976,1287597.88354332,1901683.02800244,1723400.24412721,1624354.25308541,1842255.43337736,1069696.70325137,1287597.88354332,1446071.46921019,3347754.49721262
2025-01-13,1736726400,178286.38382856,455620.75867298,1267814.28500308,2396961.38258395,1307433.48140943,1901721.42750462,1723435.04367606,1624387.05266020,1822483.03469193,1089527.90117452,1287623.88320625,1446100.66883164,3347822.09633626
2025-01-14,1736812800,198100.79445832,356581.43002498,1327275.32287074,2397019.61294566,1307465.24342491,1901767.62679986,1723476.91178738,1624426.51455822,1802717.22957070,1109364.44896659,1287655.16397907,1446135.79954573,3347903.42634559
2025-01-15,1736899200,158484.11053161,396210.27632903,1248062.37043645,2496124.74087291,1287683.39806936,1921619.84019581,1723514.70203129,1624462.13294904,1802756.75729710,1109388.77372129,1267872.88425291,1465978.02241742,3347976.83498033
2025-01-16,1736985600,198109.13810976,376407.36240854,1168843.91484757,2575418.79542685,1267898.48390245,1921658.63966465,1723549.50155489,1624494.93250001,1802793.15679880,1109411.17341464,1267898.48390245,1466007.62201221,3348044.43405491
2025-01-17,1737072000,217925.20809681,356604.88597660,1149060.18814682,2595291.11460747,1267928.48347235,1901892.72520853,1723590.28222023,1624533.36944895,1783024.42988299,1109437.42303831,1267928.48347235,1466042.30901491,3348123.65166918
2025-01-18,1737158400,138682.52160207,435859.35360650,1109460.17281654,2615156.12163899,1307578.06081950,1901931.72482836,1723625.62562570,1624566.68162422,1783060.99202658,1129271.96161684,1267954.48321890,1466072.37122186,3348192.30724992
2025-01-19,1737244800,118873.54527867,495306.43866111,1030237.39241511,2635030.25367710,1307608.99806533,1941601.23955155,1723666.40654066,1624605.11880844,1763290.92163355,1129298.68014733,1267984.48297244,1466107.05843688,3348271.52534910
2025-01-20,1737331200,237752.79051517,396254.65085862,1010449.35968948,2635093.42820981,1307640.34783344,1941647.78920723,1703894.99869206,1624644.06852034,1763333.19632085,1129325.75494706,1268014.88274758,1466142.20817689,3348351.79975533
2025-01-21,1737417600,198131.48165621,396262.96331242,1069910.00094352,2615335.55786195,1307667.77893097,1941688.52023084,1723743.89040901,1624678.14958091,1763370.18674025,1129349.44544039,1268041.48259973,1466172.96425594,3348422.03998992
2025-01-22,1737504000,198136.16913638,396272.33827276,990680.84568190,2714465.51716840,1307698.71630011,1921920.84062288,1723784.67148650,1624716.58691831,1763411.90531378,1129376.16407736,1248257.86555919,1466207.65160921,3348501.25840482
2025-01-23,1737590400,237768.50286506,416094.88001385,990702.09527107,2714523.74104273,1307726.76575781,1921962.06482587,1723821.64577166,1624751.43624455,1763449.72958250,1129400.38860902,1228470.59813612,1466239.10100118,3348573.08201621
2025-01-24,1737676800,178330.31448548,455733.02590734,990723.96936378,2714583.67605677,1307755.63956019,1922004.50056574,1723859.70669298,1624787.30975660,1763488.66546753,1129425.32507471,1228497.72201109,1466271.47465840,3348647.01644959
2025-01-25,1737763200,99074.39691889,554816.62274578,990743.96918890,2714638.47557758,1287967.15994557,1922043.30022647,1723894.50638869,1624820.10946980,1763524.26515624,1129448.12487535,1228522.52179424,1466301.07439957,3348714.61585848
2025-01-26,1737849600,79261.23002991,554828.61020936,990765.37537385,2734512.43603182,1307810.29549348,1922084.82822527,1723931.75315050,1605039.90810563,1763562.36816545,1129472.52792619,1228549.06546357,1466332.75555330,3348786.96876361
2025-01-27,1737936000,158526.36004487,455763.28512901,1030421.34029168,2714763.91576846,1288026.67536460,1922132.11554410,1723974.16548800,1605079.39545435,1763605.75549922,1129500.31531973,1228579.29034777,1466368.83041508,3348869.35594796
2025-01-28,1738022400,158530.06003679,435957.66510116,1050261.64774370,2714827.27812995,1288056.73779888,1922176.97794602,1724014.40290004,1605116.85787245,1763646.91790924,1129526.67776210,1208791.70778049,1466403.05534026,3348947.51827709
2025-01-29,1738108800,138717.19312711,416151.57938131,1030470.57751563,2774343.86254209,1288088.22189454,1942040.70377946,1724056.54315116,1605156.09189935,1743873.28502646,1129554.28689214,1208821.25439334,1466438.89877225,3349029.37692581
2025-01-30,1738195200,158537.55997940,336892.31495623,971042.55487383,2893310.46962407,1288117.67483263,1922267.91475024,1724095.96477599,1605192.79479143,1743913.15977341,1149397.30985066,1208848.89484293,1486289.62480688,3349105.95456485
2025-01-31,1738281600,198175.85617797,297263.78426695,1010696.86650763,2873549.91458052,1288143.06515678,1922305.80492628,1743947.53436611,1506136.50695255,1843035.46245509,1149419.96583221,1208872.72268560,1486318.92133475,3349171.96940764
2025-02-01,1738368000,99090.80305560,396363.21222238,990908.03055595,2893451.44922337,1248544.11850050,1942179.73988966,1743998.13377847,1506180.20644504,1843088.93683407,1149453.31544490,1208907.79727826,1486362.04583392,3349269.14327911
2025-02-02,1738454400,99093.47489548,396373.89958191,951297.35899658,2893529.46694792,1248577.78368301,1962050.80293044,1744045.15816039,1506220.81841124,1843138.63305586,1149484.30878753,1208940.39372481,1486402.12343215,3349359.45146711
2025-02-03,1738540800,257649.25025109,277468.42334733,951320.30861941,2873780.09895448,1248607.90506298,1962098.13652754,1744087.23246893,1506257.15531407,1823363.92485388,1149512.03958179,1208969.55887051,1486437.98221783,3349440.25326419
2025-02-04,1738627200,257654.57209468,336932.90196997,951339.95850345,2854019.87551034,1268453.27800459,1902679.91700689,1744123.25725632,1506288.26763046,1803582.00466278,1169355.36566049,1208994.53059813,1486468.68516163,3349509.43723088
2025-02-05,1738713600,237840.38956505,396400.64927508,911721.49333267,2854084.67478054,1248662.04521649,1922543.14898411,1744162.85681033,1506322.46724529,1803622.95420159,1149561.88289772,1209021.98028898,1486502.43478153,3349585.48637439
2025-02-06,1738800000,158563.88467423,495512.13960697,852280.88012399,2893790.89530471,1268511.07739384,1922587.10167505,1744202.73141654,1506356.90440519,1803664.18816937,1149588.16388817,1189229.13505673,1506356.90440519,3349662.06374312
2025-02-07,1738886400,158568.20960072,495525.65500225,852304.12660386,2913690.85141320,1248724.65060566,1902818.51520862,1744250.30560790,1506397.99120682,1823534.41040826,1149619.51960521,1189261.57200539,1506397.99120682,3349753.42781518
2025-02-08,1738972800,79286.10477513,574824.25961967,852325.62633261,2913764.35048590,1248756.15020824,1902866.51460304,1744294.30505278,1506435.99072740,1803758.88363413,1149648.51923933,1189291.57162690,1506435.99072740,3369659.45294288
2025-02-09,1739059200,99109.86531118,574837.21880483,773056.94942718,2933652.01321084,1288428.24904530,1902909.41397460,1744333.62947671,1506469.95272989,1803799.54866342,1149674.43760965,1189318.38373412,1486647.97966765,3369735.42058002
2025-02-10,1739145600,178401.66687667,436092.96347630,872185.92695260,2894071.48488818,1328101.29785965,1902951.11335113,1744371.85390521,1486680.55730557,1803839.07619743,1149699.63098298,1189344.44584446,1486680.55730557,3369809.26322597
2025-02-11,1739232000,158582.35942476,436101.48841808,892025.77176425,2854482.46964561,1347950.05511043,1902988.31309708,1764228.74860041,1486709.61960709,1784051.54352851,1189367.69568567,1189367.69568567,1486709.61960709,3369875.13777607
2025-02-12,1739318400,158585.68436918,336994.57928452,971337.31676125,2834719.10809917,1387624.73823036,1903028.21243021,1764265.73860717,1486740.79096110,1784088.94915332,1189392.63276888,1189392.63276888,1486740.79096110,3369945.79284516
2025-02-13,1739404800,158589.63430636,317179.26861272,971361.51012645,2854613.41751447,1407483.00446894,1903075.61167632,1764309.68165825,1486777.82162212,1784133.38594655,1189422.25729770,1189422.25729770,1486777.82162212,3370029.72901014
2025-02-14,1739491200,158593.43424740,297362.68921388,971384.78476533,2854681.81645321,1427340.90822661,1883297.03168788,1784176.13528326,1486813.44606938,1764351.95600233,1189450.75685551,1169626.57757458,1506637.62535031,3370110.47775727
2025-02-15,1739577600,99123.39637158,356844.22693768,951584.60516714,2874578.49477573,1427376.90775071,1883344.53105996,1784221.13468838,1486850.94557365,1764396.45541407,1189480.75645892,1169656.07718461,1506675.62484797,3370195.47663361
2025-02-16,1739664000,79300.60456420,356852.72053891,931782.10362937,2894472.06659337,1427410.88215563,1903214.50954084,1784263.60269454,1486886.33557878,1764438.45155349,1189509.06846303,1169683.91732198,1506711.48671983,3370275.69397858
2025-02-17,1739750400,118953.47556396,297383.68890991,951627.80451170,2874708.99279576,1447267.28602821,1903255.60902340,1784302.13345944,1486918.44454953,1764476.55419878,1189534.75563963,1169709.17637896,1506744.02381019,3370348.47431227
2025-02-18,1739836800,138782.11723054,277564.23446109,951648.80386658,2815294.37810530,1486951.25604153,1903297.60773316,1764515.49050262,1506777.27278875,1764515.49050262,1209387.02158044,1169734.98808600,1506777.27278875,3370422.84702747
2025-02-19,1739923200,178437.69437669,237916.92583558,951667.70334232,2636912.59467768,1705071.30182166,1903335.40668464,1764550.53328055,1506807.19695868,1744724.12279426,1209411.03966420,1169758.21869160,1506807.19695868,3370489.78267072
2025-02-20,1740009600,158614.53382549,257748.61746643,912033.56949659,2557659.35793609,1764586.68880862,1903374.40590592,1784413.50553680,1506838.07134219,1744759.87208043,1209435.82041939,1169782.18696302,1506838.07134219,3370558.84379174
2025-02-21,1740096000,178444.97861252,257753.85799587,892224.89306261,2557711.36011281,1804277.00597105,1903413.10520023,1784449.78612522,1506868.70828352,1744795.34643355,1209460.41059598,1189633.19075014,1506868.70828352,3370627.37379208
2025-02-22,1740182400,118965.92526798,337070.12159260,852589.13108716,2577595.04747280,1804316.53323096,1903454.80428760,1764661.22480830,1506901.72006102,1744833.57059697,1209486.90689108,1189659.25267975,1506901.72006102,3370701.21592596
2025-02-23,1740268800,79312.22930072,356905.03185323,832778.40765753,2518163.28029775,1824181.27391648,1943149.61786756,1764697.10194095,1506932.35671362,1725040.98729059,1209511.49683593,1189683.43951075,1506932.35671362,3370769.74528046
2025-02-24,1740355200,158627.70851038,297426.95345697,832795.46967951,2478557.94547473,1863875.57499700,1943189.42925219,1764733.25717801,1506963.23084864,1705247.86648661,1229364.74095547,1189707.81382787,1506963.23084864,3370838.80584563
2025-02-25,1740441600,237947.07521134,237947.07521134,812985.84030542,2458786.44385055,1863918.75582219,1963063.37049359,1764774.14115080,1506998.14300518,1705287.37234796,1229393.22192528,1189735.37605672,1506998.14300518,3370916.89882737
2025-02-26,1740528000,257782.37609254,297441.20318370,773347.12827761,2458847.27965189,1863964.87328450,1943282.52746682,1784647.21910218,1507035.42946406,1705329.56491986,1229423.63982594,1189764.81273479,1507035.42946406,3371000.30274856
2025-02-27,1740614400,198298.82281930,376767.76335667,773365.40899526,2439075.52067737,1864008.93450140,1903668.69906526,1804519.28765562,1507071.05342667,1705369.87624597,1229452.70147965,1169963.05463386,1507071.05342667,3371079.98792807
2025-02-28,1740700800,218134.06757391,396607.39558893,773384.42139841,2419305.11309245,1864054.75926795,1883885.12904740,1804563.64992961,1507108.10323792,1705411.80103238,1229482.92632567,1169991.81698733,1507108.10323792,3371162.86250587
2025-03-01,1740787200,118984.91866905,515601.31423256,753571.15157066,2439190.83271557,1864097.05914848,1864097.05914848,1824435.41959213,1507142.30314133,1705450.50092308,1229510.82624687,1170018.36691234,1507142.30314133,3371239.36228981
2025-03-02,1740873600,138818.49466096,515611.55159784,694092.47330478,2439239.26332824,1883965.28468441,1864134.07116142,1804640.43059244,1527003.44127052,1705484.36297747,1229535.23842562,1170041.59785663,1507172.22774753,3371306.29890895
2025-03-03,1740960000,218148.50488665,456128.69203571,694108.87918478,2419465.23601551,1884009.81493011,1864178.13266769,1804683.08588042,1527039.53420651,1705524.67456831,1229564.30027018,1170069.25348291,1507207.85194409,3371385.98461178
2025-03-04,1741046400,178489.24659717,475971.32425912,733789.12489948,2379856.62129561,1903885.29703649,1864221.02001489,1804724.60448250,1527074.66533135,1665899.63490693,1269256.86469099,1170096.17213701,1507242.52682055,3371463.54683544
2025-03-05,1741132800,138827.90077421,456148.81682956,753637.17563144,2280744.08414778,2042753.39710627,1864260.38182514,1824595.26731822,1527106.90851634,1665934.80929055,1269283.66422137,1170120.87795408,1507274.35126288,3371534.73308802
2025-03-06,1741219200,198330.88498094,396661.76996189,753657.36292759,2122140.46929610,2221305.91178657,1824644.14182468,1824644.14182468,1527147.81435326,1665979.43383993,1269317.66387804,1170152.22138757,1507314.72585517,3371625.04467604
2025-03-07,1741305600,178501.79014417,376837.11252658,733840.69281492,2181688.54620651,2221355.61068299,1804851.43367993,1844518.49815641,1527181.98234456,1646183.17577400,1289179.59548566,1170178.40205622,1527181.98234456,3371700.48050097
2025-03-08,1741392000,79335.84144657,476015.04867943,733856.53338079,2201569.60014236,2221403.56050400,1804890.39290950,1864392.27399443,1527214.94784650,1646218.71001636,1289207.42350679,1170203.66133693,1527214.94784650,3371773.26147929
2025-03-09,1741478400,79337.82892223,456192.51630282,733874.91753062,2062783.55197795,2360300.41043631,1804935.60798071,1864438.97967238,1527253.20675291,1646259.95013625,1289239.71998622,1170232.97660288,1527253.20675291,3371857.72919473
2025-03-10,1741564800,198349.38476085,317359.01561737,773562.60056733,1963658.90913245,2459532.37103458,1785144.46284768,1864484.21675202,1527290.26265857,1646299.89351508,1289271.00094555,1170261.37008903,1527290.26265857,3371939.54093451
2025-03-11,1741651200,218189.06698661,317365.91561689,773579.41931617,1904195.49370133,2519091.95520905,1745512.53589288,1864524.75424922,1507488.09918022,1646335.68726261,1289299.03219361,1170286.81383728,1527323.46890627,3372012.85342944
2025-03-12,1741737600,198358.47845782,376881.10906986,753762.21813972,1864569.69750352,2558824.37210590,1705882.91473726,1884405.54534930,1507524.43627944,1626539.52335414,1289330.10997584,1170315.02290115,1527360.28412523,3372094.13378297
2025-03-13,1741824000,178527.10246782,376890.54965429,773617.44402723,1844780.05883416,2598561.15814274,1686089.30108498,1884452.74827145,1527398.54333581,1626580.26692904,1289362.40671204,1170344.33840016,1527398.54333581,3372178.60216996
2025-03-14,1741910400,138857.51925553,416572.55776658,773634.75013793,1844821.32725198,2598619.28892483,1686127.01953138,1904331.69264721,1507595.92334571,1626616.65413616,1289391.25022988,1170370.51943943,1527432.71181078,3372254.03906276
2025-03-15,1741996800,79348.80385478,476092.82312870,773650.83758413,1844859.68962369,2618510.52720782,1686162.08191413,1904371.29251478,1507627.27324087,1606813.27805935,1289418.06264022,1170394.85685804,1527464.47420456,3372324.16382826
2025-03-16,1742083200,79350.61635065,476103.69810388,753830.85533114,1785388.86788954,2697920.95592197,1686200.59745123,1904414.79241550,1527499.36474994,1606849.98110058,1309285.16978566,1170421.59117203,1527499.36474994,3372401.19490246
2025-03-17,1742169600,138866.64109956,396761.83171303,793523.66342606,1686237.78478038,2777332.82199121,1666399.69319473,1904456.79222255,1527533.05209517,1606885.41843777,1309314.04465300,1170447.40355344,1527533.05209517,3372475.56956076
2025-03-18,1742256000,138869.74733594,337255.10067299,872895.55468302,1666436.96803122,2777394.94671870,1666436.96803122,1924337.92736939,1527567.22069529,1606921.36203011,1309343.33202453,1170473.58468860,1527567.22069529,3372551.00672985
2025-03-19,1742342400,138873.07232223,277746.14464445,912594.47526034,1626798.84720322,2817139.46710802,1666476.86786671,1924384.00217942,1527603.79554449,1606959.83687147,1309374.68189528,1170501.60957305,1527603.79554449,3372631.75639692
2025-03-20,1742428800,119036.72447233,257912.90302338,952293.79577861,1587156.32629769,2837041.93325712,1646674.68853385,1924427.04563595,1527637.96406153,1606995.78037641,1309403.96919559,1170527.79064455,1527637.96406153,3372707.19338259
2025-03-21,1742515200,119039.44321621,257918.79363513,972155.45293241,1567352.66901348,2856946.63718912,1646712.29782428,1924470.99866212,1527672.85460807,1607032.48341888,1309433.87537835,1170554.52495943,1527672.85460807,3372784.22445938
2025-03-22,1742601600,59521.12782821,317446.01508380,952338.04525141,1587230.07541901,2857014.13575422,1626910.82730449,1944356.84238829,1527708.94759080,1587230.07541901,1309464.81222068,1170582.18062152,1527708.94759080,3372863.91026540
2025-03-23,1742688000,59522.59031928,317453.81503619,952361.44510856,1488064.75798212,2956288.65252448,1547587.34830141,2023768.07085569,1527746.48486165,1587269.07518093,1329337.85046403,1170610.94294594,1527746.48486165,3372946.78475948
2025-03-24,1742774400,138889.41281272,218254.79156285,952384.54500151,1468259.50687733,2956360.35844220,1567466.23031499,2043658.50281575,1527783.54093993,1587307.57500252,1329370.09406461,1170639.33656436,1527783.54093993,3373028.59688036
