theDay,unixTs,capRealUSD
2022-09-10,1662768000,412372810904.4662
2022-10-02,1664668800,407598574336.6183
2022-11-04,1667520000,405783900975.438
2022-11-27,1669507200,388642068092.46045
2022-12-09,1670544000,385405868564.5576
2022-12-25,1671926400,382829594002.1973
2023-01-10,1673308800,379826024003.4154
2024-08-30,1724976000,622224711848.4719
2022-10-24,1666569600,405260365302.8906
2021-10-11,1633910400,410170903227.1717
2023-06-10,1686355200,391987984221.5215
2021-11-01,1635724800,436574028968.6367
2021-06-23,1624406400,367569345115.7748
2021-11-02,1635811200,439366156178.8394
2021-11-24,1637712000,459752551255.2708
2021-12-03,1638489600,464016106004.4913
2021-12-17,1639699200,461836041921.2729
2021-12-30,1640822400,463165554253.8503
2022-01-19,1642550400,459484397268.1314
2022-02-22,1645488000,457045957406.3779
2022-04-05,1649116800,468049853001.5531
2022-04-27,1651017600,467451222170.1201
2022-05-08,1651968000,464041867342.9326
2022-05-20,1653004800,453686924988.4585
2021-08-28,1630108800,388512704444.507
2021-09-08,1631059200,392494136446.1262
2021-10-20,1634688000,425234486587.8284
2021-11-14,1636848000,457141858055.8403
2021-12-05,1638662400,462064933794.2192
2022-01-07,1641513600,460838393090.039
2021-04-21,1618963200,357193534792.0004
2021-05-03,1620000000,367924880791.2904
2021-05-15,1621036800,377198415614.8186
2021-05-19,1621382400,372931915911.8307
2021-05-24,1621814400,371054814982.0468
2021-06-28,1624838400,364085414872.0395
2021-07-16,1626393600,361505308511.4145
2021-08-18,1629244800,381580450025.9011
2021-09-30,1632960000,398306514882.0734
2021-10-10,1633824000,408940240530.2024
2020-12-19,1608336000,152450281854.6059
2021-01-16,1610755200,212966648206.8248
2021-01-25,1611532800,217247994413.1144
2021-02-05,1612483200,228945515947.3368
2021-02-12,1613088000,247293232790.6627
2021-02-16,1613433600,253427470476.5274
2021-02-26,1614297600,281087108423.4604
2021-04-01,1617235200,327236946729.3243
2021-11-04,1635984000,441285350878.1094
2021-11-18,1637193600,458625952521.5541
2022-01-03,1641168000,463162944897.8534
2025-06-04,1748995200,933585250047.0597
2023-05-08,1683504000,389684205708.0842
2021-03-29,1616976000,321976662195.1723
2021-04-12,1618185600,342483198777.9251
2024-09-08,1725753600,621491425717.2784
2022-01-26,1643155200,454501809280.3176
2024-08-05,1722816000,618306494894.0577
2022-02-09,1644364800,457378654942.7488
2022-02-10,1644451200,457567974926.1439
2021-05-12,1620777600,377111927258.7904
2021-06-11,1623369600,368828960250.398
2021-06-05,1622851200,369684734648.653
2022-03-24,1648080000,461269055267.3886
2021-06-18,1623974400,369232340802.4474
2024-05-10,1715299200,570352892205.8615
2024-05-09,1715212800,570431506357.7986
2021-06-30,1625011200,364041590028.5229
2022-03-28,1648425600,465759486862.5202
2023-06-13,1686614400,391891209606.5038
2021-07-05,1625443200,362797997483.3861
2020-02-08,1581120000,104512335938.629
2020-02-09,1581206400,104642182106.1562
2020-02-20,1582156800,105931105362.3126
2023-12-18,1702857600,423413790101.0787
2020-03-07,1583539200,106044790401.9989
2020-03-08,1583625600,105979150874.5877
2020-03-10,1583798400,105700666427.7519
2020-05-10,1589068800,104352592111.42
2021-04-15,1618444800,350125576862.6397
2021-04-30,1619740800,365817865349.1189
2021-07-06,1625529600,362748110020.8215
2021-07-23,1626998400,362201219574.5628
2023-12-25,1703462400,426629696234.7007
2020-03-12,1583971200,103245195959.2897
2021-07-30,1627603200,373699212503.3805
2021-08-07,1628294400,375814938035.4239
2024-02-04,1707004800,448487434438.963
2024-03-21,1710979200,530657503368.9388
2020-03-19,1584576000,101590169028.8094
2020-03-20,1584662400,101422487393.0624
2020-03-29,1585440000,101441674688.9866
2020-03-30,1585526400,101426870761.1688
2020-02-16,1581811200,105615743572.1225
2020-02-17,1581897600,105622922235.3194
2020-02-18,1581984000,105919053423.2447
2020-02-19,1582070400,105934241985.6434
2020-03-26,1585180800,101637240488.3737
2020-03-27,1585267200,101579675948.6821
2020-03-28,1585353600,101531421028.6421
2020-04-04,1585958400,101143749184.1617
2020-04-05,1586044800,101160404858.8298
2020-04-06,1586131200,101328941230.7355
2020-04-07,1586217600,101303452701.9872
2020-03-01,1583020800,106079481488.2971
2020-04-12,1586649600,101027876525.3178
2020-04-13,1586736000,101012742499.2182
2020-04-16,1586995200,101018301879.695
2020-04-17,1587081600,101030364561.1326
2020-02-21,1582243200,105983033401.2143
2020-02-22,1582329600,106022352820.7517
2020-03-02,1583107200,106151088253.8808
2020-03-14,1584144000,102243645666.053
2020-03-17,1584403200,101566444210.5615
2020-03-18,1584489600,101500406350.8644
2020-03-31,1585612800,101389239458.4587
2020-03-03,1583193600,106192303893.5212
2020-03-15,1584230400,102137534076.1346
2020-04-18,1587168000,101068074275.8424
2020-04-19,1587254400,101077162196.6882
2020-04-20,1587340800,101019623820.9359
2020-04-22,1587513600,101041684367.2359
2020-04-23,1587600000,101146320357.425
2020-04-24,1587686400,101218694912.2337
2020-04-25,1587772800,101251503293.3997
2020-04-26,1587859200,101291627832.0965
2020-03-21,1584748800,101420075735.8592
2020-03-22,1584835200,101403595696.048
2020-03-23,1584921600,101442673397.1838
2020-02-05,1580860800,103645166490.7396
2020-02-28,1582848000,106116218816.5675
2020-03-16,1584316800,101719675053.6267
2021-08-17,1629158400,381068402794.4342
2024-02-11,1707609600,452240389304.533
2024-04-04,1712188800,555825091663.1897
2022-04-02,1648857600,467374329371.8135
2022-04-13,1649808000,466948201213.9354
2022-04-24,1650758400,468111024566.4665
2025-06-06,1749168000,934276201730.4905
2022-05-26,1653523200,452423441499.6334
2020-02-07,1581033600,104355129252.0996
2020-03-25,1585094400,101603154509.7976
2020-01-16,1579132800,102123289071.7509
2020-04-14,1586822400,101016104682.6238
2020-05-04,1588550400,103064226958.0047
2020-06-01,1590969600,105703851814.1627
2020-08-31,1598832000,114656990695.0253
2020-10-03,1601683200,115932949526.1712
2021-02-27,1614384000,280602418676.0864
2021-03-23,1616457600,314660686459.7109
2021-05-26,1621987200,370764284249.4707
2022-05-29,1653782400,451749917051.6414
2020-09-15,1600128000,114890614507.0615
2021-01-17,1610841600,213556640475.4742
2021-03-09,1615248000,291791561765.3196
2021-06-16,1623801600,369970844459.234
2021-07-10,1625875200,362554477989.2394
2021-07-17,1626480000,362986019783.2452
2022-01-22,1642809600,455432413581.1095
2022-01-25,1643068800,454795978433.4986
2022-01-27,1643241600,454247299955.8448
2022-05-11,1652227200,457258773157.4319
2022-06-11,1654905600,447503828830.8123
2022-08-16,1660608000,416722363331.8402
2023-01-07,1673049600,380060190752.9187
2023-01-22,1674345600,381494460751.2073
2023-03-19,1679184000,384282829513.5596
2023-07-25,1690243200,397439206522.5114
2023-08-13,1691884800,396386103729.7691
2021-07-09,1625788800,362574075554.3862
2021-10-04,1633305600,401383119471.3224
2021-12-04,1638576000,462225521697.0594
2022-01-11,1641859200,460423944684.6165
2022-02-15,1644883200,458711191382.1688
2022-04-11,1649635200,466156010235.9895
2022-05-06,1651795200,464738416157.8368
2022-10-11,1665446400,406714309985.6141
2023-02-01,1675209600,382392414261.3656
2023-08-15,1692057600,396501746337.4757
2023-09-03,1693699200,394971459202.4799
2023-11-03,1698969600,404135819207.3125
2023-11-05,1699142400,404497674915.4844
2024-02-13,1707782400,454193218599.6951
2024-04-01,1711929600,552702439496.667
2022-06-15,1655251200,437054531326.3727
2022-06-21,1655769600,430692366748.385
2024-06-11,1718064000,600636803858.1195
2024-06-15,1718409600,601810010705.1709
2022-07-16,1657929600,419895997548.6041
2020-06-05,1591315200,105895497473.4907
2020-07-12,1594512000,107698730982.1053
2020-08-07,1596758400,111621180053.8018
2020-09-13,1599955200,114731557961.5535
2020-10-18,1602979200,117136707438.1497
2022-07-22,1658448000,418138099562.5617
2020-03-04,1583280000,105944562243.7944
2020-05-06,1588723200,103413654118.1327
2021-01-01,1609459200,173596230367.0019
2021-01-20,1611100800,216200173952.7714
2021-02-04,1612396800,226943834860.3156
2021-04-11,1618099200,340957923050.2496
2021-04-25,1619308800,358792309263.8519
2021-05-08,1620432000,374449133075.6927
2021-05-10,1620604800,375879191848.9247
2020-11-28,1606521600,137029525785.6877
2020-12-31,1609372800,171741198124.312
2020-11-20,1605830400,133351759413.876
2021-11-16,1637020800,458894339132.5732
2021-12-26,1640476800,463752827367.3021
2022-04-29,1651190400,467100479327.5458
2022-05-16,1652659200,455750809427.9778
2022-05-30,1653868800,452086692245.5357
2022-06-20,1655683200,431435165702.455
2022-06-23,1655942400,429768641947.5964
2022-06-29,1656460800,427979898365.4103
2022-07-14,1657756800,421391867789.6742
2022-08-12,1660262400,416879746760.1435
2022-08-15,1660521600,416733737223.9239
2020-01-19,1579392000,102291418509.0902
2020-01-31,1580428800,103339875276.3299
2020-05-03,1588464000,102965892747.8753
2021-07-11,1625961600,362622435226.2718
2021-07-26,1627257600,364094575898.9337
2021-08-11,1628640000,378254662454.722
2021-09-21,1632182400,394575423316.2143
2022-08-18,1660780800,416421716572.6985
2023-04-24,1682294400,385721033691.83344
2023-11-08,1699401600,405558367962.4169
2023-11-29,1701216000,412466630686.4942
2020-08-04,1596499200,110515009004.7507
2020-08-14,1597363200,112825685492.5003
2020-10-25,1603584000,119868792651.6026
2021-01-29,1611878400,221493551950.6959
2021-06-09,1623196800,368893674141.823
2021-08-13,1628812800,379403033955.1239
2021-09-26,1632614400,397951507305.1895
2021-10-15,1634256000,415955839724.9457
2021-11-22,1637539200,459050801590.4026
2021-12-02,1638403200,464658824825.6445
2022-08-30,1661817600,413775908806.0994
2022-10-29,1667001600,405599303732.3935
2022-11-19,1668816000,390880991594.8008
2022-12-08,1670457600,385740339915.4875
2023-01-02,1672617600,380744945050.7061
2023-01-03,1672704000,380595234845.3368
2023-04-02,1680393600,382065316095.2772
2020-06-22,1592784000,106904314304.859
2020-05-24,1590278400,105124412357.1355
2022-02-28,1646006400,458676580888.8619
2022-04-19,1650326400,467634410447.4128
2022-09-04,1662249600,413082134724.5468
2022-09-05,1662336000,412972023707.1737
2023-05-07,1683417600,388992471584.5516
2023-06-23,1687478400,393454405560.0649
2023-07-15,1689379200,397029166968.6875
2023-07-17,1689552000,397013147476.1597
2023-08-29,1693267200,395251785989.5445
2023-12-16,1702684800,422594301016.6049
2023-12-22,1703203200,425622402785.5645
2023-12-28,1703721600,428924198169.222
2024-03-08,1709856000,504119214372.64087
2024-03-17,1710633600,528046314528.5802
2024-04-03,1712102400,555107662823.1664
2020-05-16,1589587200,104702390499.8562
2023-08-30,1693353600,395250368757.5967
2023-08-16,1692144000,396485677626.9169
2023-09-04,1693785600,394942126266.9072
2023-09-11,1694390400,394599598493.0383
2023-10-01,1696118400,395736881487.1766
2023-10-02,1696204800,395745350795.5413
2024-01-27,1706313600,445447847929.0904
2024-02-21,1708473600,461956753249.04395
2024-03-07,1709769600,500923159520.34235
2024-04-24,1713916800,566967464016.1577
2024-07-21,1721520000,614164521014.7688
2024-09-24,1727136000,628355602826.8319
2023-08-21,1692576000,395683153842.2136
2022-09-14,1663113600,410673215021.2489
2022-09-28,1664323200,408126344757.7464
2020-07-10,1594339200,107662093401.4082
2020-08-08,1596844800,111858884976.6263
2020-09-23,1600819200,115379693088.6264
2022-10-26,1666742400,405611663534.7085
2020-11-22,1606003200,134263367189.3518
2020-11-26,1606348800,136468893471.6526
2020-12-11,1607644800,142833080655.1811
2020-12-22,1608595200,155875163340.3455
2021-01-04,1609718400,182518467772.2733
2021-02-11,1613001600,244676346855.7699
2021-02-17,1613520000,256441633753.0236
2021-03-03,1614729600,285216111067.4622
2021-03-13,1615593600,301673756781.2079
2020-10-16,1602806400,117045049265.3595
2020-11-09,1604880000,126930836287.7732
2020-11-10,1604966400,127229997297.792
2021-03-20,1616198400,310773461977.7591
2020-10-06,1601942400,116047965112.8021
2021-04-08,1617840000,337699839926.7347
2021-04-14,1618358400,347894106272.8373
2021-04-26,1619395200,360177204528.2081
2021-05-09,1620518400,375349580900.9245
2021-06-01,1622505600,370070206224.8781
2021-06-20,1624147200,369093449580.0777
2021-08-24,1629763200,385308791142.9342
2021-09-09,1631145600,393214555913.1132
2021-10-12,1633996800,411293818750.7807
2021-10-24,1635033600,428319869730.8969
2021-11-07,1636243200,443436349253.0704
2021-11-28,1638057600,462691666746.8212
2021-12-07,1638835200,462885310187.8331
2021-12-25,1640390400,463509477789.7341
2022-01-09,1641686400,460639613426.0179
2022-11-26,1669420800,388933326326.9228
2021-08-04,1628035200,374207634168.2359
2021-07-28,1627430400,368583695934.2165
2021-07-22,1626912000,362886459439.0231
2021-08-12,1628726400,378555596991.9001
2022-01-24,1642982400,454874860228.2608
2022-02-17,1645056000,458137783766.7659
2022-03-03,1646265600,459792093091.0558
2022-08-10,1660089600,416785897998.3568
2022-08-17,1660694400,416477675770.6931
2022-09-11,1662854400,412322407417.2754
2022-09-24,1663977600,408794466857.667
2022-11-15,1668470400,397901359012.384
2022-11-17,1668643200,395353190328.5973
2022-11-23,1669161600,389594654647.0743
2022-12-05,1670198400,386044281361.9169
2022-06-26,1656201600,429407669507.738
2022-06-22,1655856000,429849052584.4951
2022-04-26,1650931200,467376827840.0604
2022-07-18,1658102400,419933092237.7892
2022-11-30,1669766400,388052378909.3269
2022-12-11,1670716800,385299971913.1232
2022-12-19,1671408000,383675477963.1945
2023-03-11,1678492800,381829945900.53735
2023-03-25,1679702400,386244574814.8684
2023-04-06,1680739200,382558524962.4835
2023-04-19,1681862400,385486499491.4991
2023-05-21,1684627200,390300192342.4812
2023-06-03,1685750400,391939881448.7622
2022-12-17,1671235200,384298693505.0066
2023-02-02,1675296000,382498782106.2311
2023-02-06,1675641600,382832043088.8036
2023-02-12,1676160000,382754118021.0554
2023-02-24,1677196800,383812864197.591
2023-06-08,1686182400,392043455145.5519
2023-06-16,1686873600,391906081027.8433
2023-07-13,1689206400,396963354625.663
2023-09-26,1695686400,395391377725.5629
2023-10-20,1697760000,397449648322.9893
2023-11-24,1700784000,411154963115.3702
2024-03-05,1709596800,489655787417.6852
2024-04-11,1712793600,560383349640.262
2024-04-30,1714435200,568739189392.5718
2025-01-02,1735776000,813488538468.7787
2023-08-25,1692921600,395276687472.844
2022-12-31,1672444800,380805367735.2709
2023-09-18,1694995200,395078221886.6503
2023-09-21,1695254400,395358680122.7587
2023-09-23,1695427200,395395247951.9132
2024-07-10,1720569600,607622394614.2073
2024-07-12,1720742400,607787962992.4541
2024-07-17,1721174400,611179856804.0707
2023-01-19,1674086400,380747529335.8974
2020-02-01,1580515200,103393156155.2094
2020-02-10,1581292800,104921933716.4919
2020-09-03,1599091200,114773015315.9317
2020-10-04,1601769600,115969093331.753
2020-10-19,1603065600,117489517561.2653
2020-10-30,1604016000,121176662797.8641
2020-11-29,1606608000,137311201028.4252
2021-01-06,1609891200,189200296814.3379
2021-02-28,1614470400,281022018508.5664
2021-04-09,1617926400,338464920282.3927
2020-04-09,1586390400,101401426188.0556
2020-05-07,1588809600,104150690295.015
2020-03-11,1583884800,105442350680.158
2020-09-01,1598918400,114914370150.3867
2021-04-22,1619049600,357839722701.0574
2021-06-17,1623888000,369583683017.1768
2021-07-03,1625270400,362767887996.4779
2021-07-04,1625356800,362893858347.2962
2021-08-02,1627862400,374017051456.1839
2021-11-03,1635897600,441025794038.054
2021-11-19,1637280000,458961028179.9232
2021-11-25,1637798400,463326589694.1609
2022-03-17,1647475200,459397726059.4642
2022-04-07,1649289600,467343435440.7598
2022-11-25,1669334400,389097352797.7093
2023-01-16,1673827200,380658902409.6157
2023-02-26,1677369600,383847351735.2508
2024-02-02,1706832000,448271789212.3105
2024-03-24,1711238400,538061857752.034
2024-03-29,1711670400,548549679118.00995
2023-07-19,1689724800,397294297531.7832
2023-09-30,1696032000,395620181645.4996
2023-12-12,1702339200,420781059408.3844
2024-01-18,1705536000,442843474427.3659
2024-06-25,1719273600,604481281657.2999
2025-01-03,1735862400,814357319132.1055
2023-01-26,1674691200,381690703901.779
2023-07-12,1689120000,396787351864.6865
2023-07-24,1690156800,397417452416.53766
2023-08-12,1691798400,396325215656.4776
2023-08-19,1692403200,395863589246.4164
2023-10-05,1696464000,395969574928.0778
2023-11-09,1699488000,406622901816.5414
2023-11-11,1699660800,407410246522.7807
2023-11-18,1700265600,409076838954.8354
2023-12-13,1702425600,421294885833.6398
2023-12-26,1703548800,427200279296.0141
2023-12-27,1703635200,428612374880.0854
2024-01-05,1704412800,435969402316.0646
2024-01-07,1704585600,436357151269.5493
2023-10-26,1698278400,401153634043.9411
2023-11-01,1698796800,403421539080.3248
2024-01-12,1705017600,439278945555.0961
2024-01-15,1705276800,439675589160.0595
2024-01-21,1705795200,443336032717.6966
2024-02-16,1708041600,458426121771.2728
2024-03-16,1710547200,526392270833.78687
2024-03-28,1711584000,547902392194.4425
2024-05-08,1715126400,569990160696.4761
2024-06-22,1719014400,604899703601.6375
2024-07-05,1720137600,607223509243.5845
2024-09-02,1725235200,622385589617.3329
2024-09-06,1725580800,621543632984.1676
2024-12-05,1733356800,748820039706.1681
2020-01-02,1577923200,100995769232.4269
2020-02-15,1581724800,105558579315.4869
2020-05-09,1588982400,104401830980.724
2020-06-09,1591660800,106246827959.9824
2020-06-12,1591920000,106306672867.9436
2020-09-24,1600905600,115463862010.563
2020-10-20,1603152000,117721634904.228
2020-11-11,1605052800,127608427907.1125
2020-12-27,1609027200,161891452657.6626
2021-01-13,1610496000,209012142006.812
2021-02-22,1613952000,272702546326.2538
2021-05-07,1620345600,373787340736.438
2021-05-17,1621209600,376036566265.4544
2021-06-22,1624320000,367601751444.0968
2021-08-22,1629590400,384158672188.0287
2022-01-04,1641254400,462754390816.9644
2024-02-20,1708387200,461266638247.0428
2021-04-04,1617494400,329514392862.9346
2021-05-29,1622246400,369292505799.3351
2021-05-30,1622332800,369647225211.5729
2021-11-09,1636416000,448084558267.2427
2023-03-03,1677801600,383227724465.8729
2024-04-23,1713830400,564503747969.68
2024-08-12,1723420800,620257858460.9606
2024-10-02,1727827200,630819552207.8384
2024-10-04,1728000000,631270642415.6047
2024-10-08,1728345600,637291180883.6583
2024-10-16,1729036800,643118492250.5385
2025-06-25,1750809600,950341404738.3385
2024-10-07,1728259200,631831438369.289
2024-10-06,1728172800,631622665252.9489
2024-10-10,1728518400,636992684992.8448
2024-10-12,1728691200,639369771716.7213
2024-10-13,1728777600,639618861398.4758
2024-10-15,1728950400,642250005512.4364
2024-10-17,1729123200,643768245165.3993
2024-10-18,1729209600,644517431420.7311
2024-10-19,1729296000,644983190115.4226
2024-10-20,1729382400,646543296448.7611
2024-10-21,1729468800,648230636773.6094
2024-10-22,1729555200,648756664369.1447
2024-10-23,1729641600,649086234069.2579
2024-10-24,1729728000,649662254896.8098
2024-10-25,1729814400,649927564182.4995
2024-10-26,1729900800,650157270228.6484
2024-10-27,1729987200,650440534846.9209
2024-10-28,1730073600,651398078131.0759
2024-10-29,1730160000,653458354446.1649
2024-10-30,1730246400,654361574191.9149
2024-10-31,1730332800,654757377568.5789
2024-12-13,1734048000,772252307956.4388
2024-12-18,1734480000,785029150975.0403
2024-10-05,1728086400,631403582248.2129
2024-11-04,1730678400,656413645761.548
2024-11-03,1730592000,655831302218.5588
2024-11-05,1730764800,656981253802.143
2024-11-06,1730851200,660884290027.626
2024-11-08,1731024000,664167349991.0581
2024-11-09,1731110400,664663133184.144
2024-11-27,1732665600,728606479525.4148
2024-11-29,1732838400,732582888249.4583
2024-11-30,1732924800,733226339534.9355
2024-12-02,1733097600,736395688081.8323
2024-12-03,1733184000,738933006551.0309
2024-12-06,1733443200,755159386181.7211
2024-12-07,1733529600,756072030099.6918
2024-12-08,1733616000,756924499897.7871
2024-12-12,1733961600,770182059072.26
2024-12-14,1734134400,773101284960.842
2024-12-15,1734220800,774728074071.0192
2024-12-17,1734393600,783153825699.171
2024-12-20,1734652800,792440268196.866
2024-12-21,1734739200,792793685347.7826
2024-12-22,1734825600,795465521568.6592
2025-01-01,1735689600,812238597469.2493
2025-01-16,1736985600,825645607380.5543
2024-11-02,1730505600,655683243779.9607
2024-09-19,1726704000,625578122740.6779
2024-09-21,1726876800,626848142940.2896
2024-09-23,1727049600,627824136951.7764
2024-09-25,1727222400,629020587646.5746
2024-09-28,1727481600,630968299743.3295
2024-09-30,1727654400,631143375068.4635
2024-10-03,1727913600,630817761339.6387
2024-10-09,1728432000,637221860431.2767
2024-10-14,1728864000,640557230956.9518
2024-11-10,1731196800,666523627325.1581
2024-11-11,1731283200,672236333437.528
2024-11-12,1731369600,676550597109.6527
2024-11-13,1731456000,681333645423.5676
2024-11-14,1731542400,685394362740.607
2024-11-15,1731628800,689040416089.6399
2024-11-20,1732060800,701788193113.0883
2024-11-21,1732147200,712711637084.9841
2024-11-22,1732233600,717888531336.6611
2024-12-09,1733702400,762444538836.5955
2024-12-10,1733788800,765405827164.6682
2024-12-29,1735430400,806774254350.4614
2025-01-09,1736380800,818854221174.8295
2024-09-15,1726358400,623577863839.072
2025-01-11,1736553600,819963604859.8173
2024-09-10,1725926400,622120515432.0927
2024-09-12,1726099200,622326993046.5408
2024-09-13,1726185600,623417471561.3096
2024-09-14,1726272000,623536288255.2637
2024-09-16,1726444800,623722541214.2567
2024-09-18,1726617600,624791699880.7262
2024-09-22,1726963200,627038857783.0663
2024-09-27,1727395200,630500278128.8007
2024-09-29,1727568000,631159732245.8185
2024-11-16,1731715200,690092102434.118
2024-11-17,1731801600,690739458185.5924
2024-11-18,1731888000,692828339477.7845
2024-11-19,1731974400,697682586142.9729
2024-11-23,1732320000,720701006819.2943
2024-11-24,1732406400,722269581470.8988
2024-11-25,1732492800,724049094845.8502
2024-11-26,1732579200,725991104554.7367
2024-11-28,1732752000,730419026029.4882
2024-12-11,1733875200,768989092319.7803
2024-12-31,1735603200,810879920538.6876
2025-01-05,1736035200,815240503630.6691
2025-01-06,1736121600,817023939170.253
2025-01-12,1736640000,820251584136.0265
2024-09-09,1725840000,622103918709.1426
2024-08-09,1723161600,619420937000.5148
2024-08-11,1723334400,620125941301.5094
2024-08-13,1723507200,620295725118.2628
2024-08-14,1723593600,619963839379.63
2024-08-15,1723680000,619848206616.0493
2024-08-18,1723939200,620020219864.428
2024-08-19,1724025600,620166573464.2878
2024-08-21,1724198400,620465859043.4261
2024-08-22,1724284800,620663295393.3107
2024-08-23,1724371200,621702932857.5024
2024-08-25,1724544000,622261239488.4905
2024-08-27,1724716800,621480195499.1614
2024-08-28,1724803200,622137181625.9092
2024-08-29,1724889600,622171375485.9054
2024-08-31,1725062400,622384714785.4471
2024-09-01,1725148800,622264481943.9094
2024-09-03,1725321600,622108973511.2914
2024-09-04,1725408000,622268242707.3341
2024-09-05,1725494400,621927173203.1497
2024-12-25,1735084800,803414960967.6555
2024-12-26,1735171200,804100707030.9391
2024-12-27,1735257600,805398057515.3894
2024-12-28,1735344000,805884914842.3528
2024-12-30,1735516800,809145107791.8218
2024-08-06,1722902400,617938351731.5148
2024-06-21,1718928000,603136141291.2704
2024-06-26,1719360000,604447696254.3075
2024-06-28,1719532800,605642204392.7151
2024-06-30,1719705600,606015433472.9108
2024-07-06,1720224000,607371069140.7933
2024-07-08,1720396800,606908250148.191
2024-07-14,1720915200,608391296464.973
2024-07-15,1721001600,609718341901.4467
2024-07-19,1721347200,613446529944.9299
2024-07-20,1721433600,613766368214.9689
2024-07-23,1721692800,616481154224.2704
2024-07-24,1721779200,616641976977.5758
2024-07-26,1721952000,618084923259.3234
2024-07-27,1722038400,618602437984.7292
2024-07-28,1722124800,618839387596.4801
2024-07-29,1722211200,619372383022.9004
2024-07-30,1722297600,619722782084.245
2024-08-01,1722470400,620337899065.7477
2024-08-20,1724112000,620075151881.2277
2024-08-24,1724457600,622086057141.3339
2024-08-26,1724630400,622437240632.7773
2024-09-26,1727308800,629861026263.1525
2024-10-01,1727740800,630877487632.8866
2024-06-19,1718755200,602605713855.6428
2024-07-02,1719878400,606422097295.2787
2024-12-24,1734998400,802894080854.651
2025-01-04,1735948800,814865685649.7382
2025-01-08,1736294400,818941355150.7114
2025-03-28,1743120000,867593045545.993
2025-05-06,1746489600,890343846332.6854
